t_start,t_end,n_events,n_above_mc,b,b_drift_per_day,b_drift_ok,benioff_total_log10,benioff_curv,target_M,target_time,window_kind
2001-03-18 05:17:19.599264560+00:00,2001-04-17 05:17:19.599264560+00:00,124,65,1.1179857949984702,0.005499891563957929,True,6.7062244196027185,5.464440601355826e-07,,,null_A
2011-06-25 20:55:45.421774976+00:00,2011-07-25 20:55:45.421774976+00:00,107,57,1.0467139732974788,-0.005423913550439903,True,6.681635573317598,-7.16753207025594e-08,,,null_A
2001-03-07 08:11:53.097182384+00:00,2001-04-06 08:11:53.097182384+00:00,90,44,1.0925647343478047,0.012211165442164617,True,6.565798925494959,-4.990927069182647e-09,,,null_A
2003-06-12 01:05:26.984220448+00:00,2003-07-12 01:05:26.984220448+00:00,71,35,0.9800326799879978,0.016028714601266304,True,6.525701574663644,-6.762047148659464e-08,,,null_A
2019-04-06 01:48:08.158001408+00:00,2019-05-06 01:48:08.158001408+00:00,105,62,0.9047801706317746,-0.005374745315321062,True,6.7729217610941905,1.1253342679813139e-06,,,null_A
2011-04-29 10:07:09.023299392+00:00,2011-05-29 10:07:09.023299392+00:00,126,69,0.8273417794402097,-0.0032925192596569403,True,6.8646760727422516,-2.223085592647975e-07,,,null_A
2015-01-14 05:58:16.521453376+00:00,2015-02-13 05:58:16.521453376+00:00,119,65,0.8973026485604385,0.05142146226551202,True,7.062718861054852,-1.6204439004473958e-06,,,null_A
2014-12-20 18:15:35.288358080+00:00,2015-01-19 18:15:35.288358080+00:00,122,68,0.898175935809645,-0.005147237120609866,True,6.83496678176869,2.0527964793583342e-10,,,null_A
2003-08-01 05:23:42.646238608+00:00,2003-08-31 05:23:42.646238608+00:00,57,32,0.9780030556582734,,False,6.498881415681816,4.934664098128294e-07,,,null_A
2017-04-09 09:23:41.051545408+00:00,2017-05-09 09:23:41.051545408+00:00,77,45,1.095473749195423,-0.01608952730348387,True,6.54210295467799,3.1394758579602775e-08,,,null_A
2001-04-04 23:19:44.297835400+00:00,2001-05-04 23:19:44.297835400+00:00,153,81,1.2469993985878558,0.005997526666739891,True,6.785250735675071,-4.2010259228342293e-07,,,null_A
2014-10-25 15:18:42.988867904+00:00,2014-11-24 15:18:42.988867904+00:00,319,173,0.8534925067506828,0.0015105128795922884,True,7.285322473144039,-2.1908197471504432e-06,,,null_A
2014-11-05 01:40:35.453207616+00:00,2014-12-05 01:40:35.453207616+00:00,305,164,0.8608205829361055,0.019361288169007344,True,7.262972462067714,-4.319444810665925e-06,,,null_A
2014-03-15 10:23:24.899314176+00:00,2014-04-14 10:23:24.899314176+00:00,107,52,0.9449084961911761,0.0045623955396690745,True,6.823873943254773,-5.713777299642848e-07,,,null_A
2014-12-30 05:37:00.162201408+00:00,2015-01-29 05:37:00.162201408+00:00,132,76,0.8165853692391679,-0.006730262181215432,True,7.109785571922686,7.181216929814219e-07,,,null_A
2001-02-15 07:26:25.020961376+00:00,2001-03-17 07:26:25.020961376+00:00,71,41,1.0274710766320458,-0.006353912254080025,True,6.563220355043816,-1.9605933706078298e-07,,,null_A
2019-01-22 01:04:29.236465408+00:00,2019-02-21 01:04:29.236465408+00:00,94,51,0.8348668894483916,-0.031165738979381102,True,6.768536161600822,-2.8858216377354905e-07,,,null_A
2003-06-08 07:07:50.993227888+00:00,2003-07-08 07:07:50.993227888+00:00,75,37,0.9413530070545004,0.002154223923688812,True,6.5615188788794345,4.3343943827089834e-08,,,null_A
2019-03-31 18:08:52.113169280+00:00,2019-04-30 18:08:52.113169280+00:00,92,55,0.8820604322259566,-0.02896284478902684,True,6.730953073228857,5.797264256191316e-07,,,null_A
2019-05-16 07:34:53.627748352+00:00,2019-06-15 07:34:53.627748352+00:00,96,49,0.8682345823443228,-0.03425572193263131,True,6.73867053571507,8.111558589519882e-07,,,null_A
2001-04-01 05:06:47.493497240+00:00,2001-05-01 05:06:47.493497240+00:00,147,79,1.2787649672141967,0.012531404736168743,True,6.756289621731018,-1.3408737948421075e-07,,,null_A
2000-01-22 04:17:53.165170266+00:00,2000-02-21 04:17:53.165170266+00:00,116,57,1.2707795415033563,0.010360663984612847,True,6.6723525140026245,1.0387307831088962e-09,,,null_A
2011-06-03 01:11:08.027757248+00:00,2011-07-03 01:11:08.027757248+00:00,82,45,1.0696908421262357,0.00965435586823678,True,6.554195366620014,-1.8251367728613777e-07,,,null_A
2015-10-03 21:41:36.124256832+00:00,2015-11-02 21:41:36.124256832+00:00,94,47,1.1650593977998214,0.0006159080931264658,True,6.571379068013299,3.0425751163775966e-07,,,null_A
2011-06-28 20:58:30.435614464+00:00,2011-07-28 20:58:30.435614464+00:00,109,57,1.0366325573067572,0.012628051535215162,True,6.687803430161197,-1.3608722397395457e-07,,,null_A
2014-12-11 07:23:59.299030656+00:00,2015-01-10 07:23:59.299030656+00:00,123,73,1.0207178744023624,-0.029640207579011174,True,6.800557861934851,8.274853820895701e-07,,,null_A
2001-01-01 12:52:05.613626496+00:00,2001-01-31 12:52:05.613626496+00:00,77,37,1.0093527531671052,0.0065725464729599415,True,6.588771569592252,-3.20182500328757e-07,,,null_A
2022-03-29 03:57:54.515609088+00:00,2022-04-28 03:57:54.515609088+00:00,86,42,0.9728196394632846,0.009737208681313298,True,6.605481081379778,-1.9049597010443965e-08,,,null_A
2004-12-05 12:53:26.033127872+00:00,2005-01-04 12:53:26.033127872+00:00,87,49,0.8945115432223338,0.00140473532546614,True,6.69784132660548,-6.699400487104126e-08,,,null_A
2019-05-23 12:44:17.804613888+00:00,2019-06-22 12:44:17.804613888+00:00,101,48,0.9147053589888581,0.02390252244726271,True,6.716695432758266,-2.1050791917377738e-07,,,null_A
2003-06-16 03:11:45.902339472+00:00,2003-07-16 03:11:45.902339472+00:00,72,32,0.9409223710835528,,False,6.542064583585115,-2.9965696076025327e-07,,,null_A
2017-06-23 21:28:25.431012288+00:00,2017-07-23 21:28:25.431012288+00:00,74,41,1.066231961558882,0.004198169265688329,True,6.563541931560205,2.983280373928368e-08,,,null_A
2015-08-02 23:18:26.415236672+00:00,2015-09-01 23:18:26.415236672+00:00,75,41,1.003724563586997,-0.012233578640733149,True,6.5695861319948525,-1.3770692397191802e-07,,,null_A
2024-04-28 10:09:23.492396672+00:00,2024-05-28 10:09:23.492396672+00:00,118,67,0.752268104641104,0.01803108128703276,True,6.940930827037154,5.259188453325784e-07,,,null_A
2015-10-03 04:09:00.312091712+00:00,2015-11-02 04:09:00.312091712+00:00,95,48,1.1698167862713873,-0.010449558193142881,True,6.576107006485464,3.0114522510492013e-07,,,null_A
2019-01-20 19:17:47.851020160+00:00,2019-02-19 19:17:47.851020160+00:00,97,54,0.836373110655335,0.022798764608184273,True,6.782420974581177,4.611330198989975e-08,,,null_A
2011-05-17 13:50:55.359043776+00:00,2011-06-16 13:50:55.359043776+00:00,95,56,0.8859923856678362,0.005644256787803237,True,6.710688381312553,-2.76148919321334e-07,,,null_A
2020-11-28 22:16:26.963143808+00:00,2020-12-28 22:16:26.963143808+00:00,211,116,0.7461220364451602,0.010446097355998555,True,7.244295359103751,-3.0233004227513597e-06,,,null_A
2003-06-13 04:06:39.979198064+00:00,2003-07-13 04:06:39.979198064+00:00,69,34,1.0472349209014598,-0.022638346971537285,True,6.499722473844518,-2.218123519938306e-07,,,null_A
2019-04-18 19:17:19.386962944+00:00,2019-05-18 19:17:19.386962944+00:00,102,57,0.9151491855262602,-0.02352434368297385,True,6.740723376773833,-6.892468427598667e-07,,,null_A
2024-11-19 00:51:25.790817920+00:00,2024-12-19 00:51:25.790817920+00:00,349,214,0.8345817091172404,-0.01677360600786509,True,7.423318341760034,5.1168115084490474e-06,,,null_A
2003-06-10 03:41:16.230632432+00:00,2003-07-10 03:41:16.230632432+00:00,74,37,0.9968297661551075,0.006226737572054987,True,6.541037715514745,-5.9492671141531284e-08,,,null_A
2024-11-26 10:18:49.693471360+00:00,2024-12-26 10:18:49.693471360+00:00,376,227,0.8486256984767001,0.010794796781462375,True,7.4395408908114975,-6.1052139251741136e-06,,,null_A
2011-06-29 20:53:03.298303232+00:00,2011-07-29 20:53:03.298303232+00:00,102,54,1.0399956551119995,0.006562508249440508,True,6.662899857167738,-1.979214979249941e-07,,,null_A
2001-04-13 03:48:12.853768560+00:00,2001-05-13 03:48:12.853768560+00:00,143,72,1.360121909396875,0.019674534456211173,True,6.733751456208743,-3.9011445991842604e-07,,,null_A
2022-04-03 02:38:53.789376768+00:00,2022-05-03 02:38:53.789376768+00:00,86,39,0.9963226349545193,0.0255711859727642,True,6.576888033949831,1.5126870604882504e-07,,,null_A
2003-08-02 22:54:20.515659776+00:00,2003-09-01 22:54:20.515659776+00:00,56,31,0.970665388536468,,False,6.492240636271367,5.62454581782406e-07,,,null_A
2001-04-25 18:58:55.117363120+00:00,2001-05-25 18:58:55.117363120+00:00,120,61,1.1553407499388733,-0.009065950538956822,True,6.737927370280691,4.651949229120516e-07,,,null_A
2000-01-05 21:17:25.285649322+00:00,2000-02-04 21:17:25.285649322+00:00,147,71,1.0292025438962247,0.0022513678256085765,True,6.853819938042781,-5.785891298152317e-07,,,null_A
2019-04-21 10:11:38.825072+00:00,2019-05-21 10:11:38.825072+00:00,102,57,0.9061048853764775,0.02298835194522729,True,6.741619502836325,-1.1711277382875117e-06,,,null_A
2000-11-13 05:56:55.874723596+00:00,2000-12-13 05:56:55.874723596+00:00,100,61,0.9546653476071488,-0.023259339219694863,True,6.768573696729393,3.1433016250254845e-07,,,null_A
2003-06-02 23:56:23.883774320+00:00,2003-07-02 23:56:23.883774320+00:00,75,38,1.0504895170161401,-0.014124591186276554,True,6.515233395856976,1.8372477226762345e-07,,,null_A
2024-04-23 13:47:07.952909568+00:00,2024-05-23 13:47:07.952909568+00:00,123,72,0.8015688976425062,0.018507086900428293,True,6.945956512791325,2.1442028754714815e-06,,,null_A
2001-03-26 07:39:50.425536152+00:00,2001-04-25 07:39:50.425536152+00:00,143,79,1.2462500570416597,0.008933912099435353,True,6.753694197945955,4.291009401962633e-07,,,null_A
2014-12-28 06:22:05.258033344+00:00,2015-01-27 06:22:05.258033344+00:00,127,73,0.8666893706653191,-0.009626975278297535,True,6.896074689544126,-2.444029650255719e-07,,,null_A
2000-01-10 21:09:03.896157030+00:00,2000-02-09 21:09:03.896157030+00:00,145,74,1.0585570375770958,0.006129169797293823,True,6.849437152130246,-5.398274510722974e-07,,,null_A
2022-03-08 22:13:17.622752896+00:00,2022-04-07 22:13:17.622752896+00:00,85,48,1.0173809239314833,-0.015350166549244437,True,6.641207891182978,9.07092226547241e-08,,,null_A
2003-05-11 01:38:50.188037760+00:00,2003-06-10 01:38:50.188037760+00:00,99,48,0.8239579103302811,0.003486249864837727,True,6.742061805353767,-3.455012322932481e-07,,,null_A
2001-02-06 05:26:14.915289856+00:00,2001-03-08 05:26:14.915289856+00:00,97,66,0.9494347732896536,0.0341709353833783,True,6.798862755001277,-9.762970256040819e-07,,,null_A
2015-10-11 18:56:24.368171328+00:00,2015-11-10 18:56:24.368171328+00:00,95,52,1.1081115338061402,0.0018704575490422794,True,6.60595915493909,8.867032531110944e-08,,,null_A
2014-11-20 08:48:53.314275968+00:00,2014-12-20 08:48:53.314275968+00:00,125,73,1.121453738200827,-0.0029959894764627513,True,6.7646152231120205,1.0471143009300945e-07,,,null_A
2001-04-23 16:29:55.882664080+00:00,2001-05-23 16:29:55.882664080+00:00,127,67,1.1578881928976474,-0.017769168177187957,True,6.761012380858946,2.542606982769418e-07,,,null_A
2000-12-16 22:57:41.056237084+00:00,2001-01-15 22:57:41.056237084+00:00,123,68,0.8510669962369201,0.006091379439800729,True,6.885850377219491,-9.921932722681566e-07,,,null_A
2019-04-24 00:14:05.787788416+00:00,2019-05-24 00:14:05.787788416+00:00,99,55,0.8592157016071538,0.027605533745195084,True,6.754176554279024,-1.2717477889478936e-06,,,null_A
2015-02-17 17:11:07.798505600+00:00,2015-03-19 17:11:07.798505600+00:00,72,42,1.112217575605889,-0.0032738547512806233,True,6.513976824677805,-2.466739222541714e-07,,,null_A
2017-03-13 08:55:52.613366592+00:00,2017-04-12 08:55:52.613366592+00:00,96,49,1.0688312211581803,0.02975490229830343,True,6.628247715417192,-1.2401189439946362e-07,,,null_A
2000-12-31 02:11:44.764298220+00:00,2001-01-30 02:11:44.764298220+00:00,81,39,1.0585927996391766,0.014257313457906427,True,6.598395810793795,-2.1714760345970722e-07,,,null_A
2003-06-24 22:53:44.384926640+00:00,2003-07-24 22:53:44.384926640+00:00,61,26,,,False,6.476667035583557,9.041824082446266e-08,,,null_A
2024-04-12 20:21:10.915314048+00:00,2024-05-12 20:21:10.915314048+00:00,92,46,0.7663040340448626,-0.004599867957304106,True,6.821137003243565,5.001869222612212e-07,,,null_A
2015-10-21 15:59:55.801767552+00:00,2015-11-20 15:59:55.801767552+00:00,100,56,1.0901161356603366,-0.0008689035319308334,True,6.665029748460347,-8.726339857497013e-08,,,null_A
2000-11-22 21:36:31.268428648+00:00,2000-12-22 21:36:31.268428648+00:00,108,67,0.8621549714820109,0.0059959592099881895,True,6.8461061845656035,2.6781103335455677e-07,,,null_A
2001-01-02 20:38:53.984212324+00:00,2001-02-01 20:38:53.984212324+00:00,77,40,1.027308058907752,0.017834933935426983,True,6.597966486915871,-3.8617671639873375e-07,,,null_A
2017-08-02 23:53:02.840697792+00:00,2017-09-01 23:53:02.840697792+00:00,88,43,1.0707948808394392,-0.0019331632988807228,True,6.57807273397326,-1.9279525490315637e-07,,,null_A
2001-02-14 18:41:23.492061704+00:00,2001-03-16 18:41:23.492061704+00:00,74,42,1.0507124562175454,-0.00415303144102231,True,6.570489986102702,-1.8881703079567564e-07,,,null_A
2024-04-26 07:43:49.306696320+00:00,2024-05-26 07:43:49.306696320+00:00,117,66,0.7732245968603898,0.021549652658342508,True,6.930932365140113,1.3729918543394122e-06,,,null_A
2020-12-26 01:23:15.610035328+00:00,2021-01-25 01:23:15.610035328+00:00,139,71,0.9005522259091973,0.0039651756615555495,True,6.862281574672619,6.786452767456604e-08,,,null_A
2017-07-25 06:28:23.458123328+00:00,2017-08-24 06:28:23.458123328+00:00,88,42,1.0623394432112154,-0.001236709440164563,True,6.5779280352660106,1.7815269448596162e-07,,,null_A
2011-05-17 03:17:24.809907584+00:00,2011-06-16 03:17:24.809907584+00:00,98,58,0.9096814716644498,0.00027638293452212314,True,6.717333087727792,-3.045596299490372e-07,,,null_A
2019-06-08 04:06:15.885405696+00:00,2019-07-08 04:06:15.885405696+00:00,1811,1212,0.7237942770055434,-0.008092854299815,True,8.346408937985412,0.0002420647362148757,,,null_A
2000-11-16 07:42:00.084718492+00:00,2000-12-16 07:42:00.084718492+00:00,99,60,0.9558939440277,-0.004448562862485531,True,6.760397625467343,2.155458113667359e-07,,,null_A
2024-04-24 20:26:57.695438720+00:00,2024-05-24 20:26:57.695438720+00:00,118,66,0.7732245968603898,0.02035587016535916,True,6.932051752583335,1.9251257104932915e-06,,,null_A
2001-03-23 05:04:09.647524848+00:00,2001-04-22 05:04:09.647524848+00:00,130,73,1.1873968980875438,0.005677947187614787,True,6.725102751550555,6.904340681050021e-07,,,null_A
2015-08-07 15:00:56.787091456+00:00,2015-09-06 15:00:56.787091456+00:00,79,43,0.9970455270603218,0.02080409649188422,True,6.589484384810736,-3.827854078005525e-07,,,null_A
2019-03-17 09:04:02.374885504+00:00,2019-04-16 09:04:02.374885504+00:00,75,37,1.0293975547995078,-0.028426384719608594,True,6.547342938452811,5.4753514858129654e-08,,,null_A
2001-04-07 19:52:00.700389400+00:00,2001-05-07 19:52:00.700389400+00:00,158,85,1.2751306031701686,0.012770633199565036,True,6.799405755506915,-5.009054654901844e-07,,,null_A
2015-09-22 19:46:30.556136576+00:00,2015-10-22 19:46:30.556136576+00:00,91,43,1.0870001584307234,0.0067333125694287125,True,6.607241287869756,-3.1631710504399817e-07,,,null_A
2011-06-16 05:21:20.598905600+00:00,2011-07-16 05:21:20.598905600+00:00,102,51,1.0517102838112955,-0.008903004241953045,True,6.646219565206202,3.765742414688924e-07,,,null_A
2016-04-03 02:01:07.771088640+00:00,2016-05-03 02:01:07.771088640+00:00,81,43,1.4299129189770172,0.04920315472468609,True,6.468535436243522,-9.299320404860041e-08,,,null_B
2022-03-23 19:57:24.514193280+00:00,2022-04-22 19:57:24.514193280+00:00,90,47,0.978515850884605,0.006026698698598756,True,6.636376330298408,-1.0821623710734612e-07,,,null_B
2006-12-11 03:37:54.565053536+00:00,2007-01-10 03:37:54.565053536+00:00,80,47,0.9733829589629377,0.03291281809661921,True,6.6175838215863765,-3.76248537497106e-07,,,null_B
2006-12-10 06:03:57.854337312+00:00,2007-01-09 06:03:57.854337312+00:00,80,47,0.9328994812364189,0.02321698032542757,True,6.630089475588151,-3.6586081643065756e-07,,,null_B
2000-02-07 06:42:07.455405104+00:00,2000-03-08 06:42:07.455405104+00:00,112,60,0.9191417606418025,-0.03956406268500492,True,6.807600636929927,5.446378268093959e-07,,,null_B
2000-11-03 11:24:51.641877440+00:00,2000-12-03 11:24:51.641877440+00:00,93,51,1.0497165202400878,-0.027049505552317832,True,6.665069945419613,2.317252501109424e-07,,,null_B
2018-12-20 05:40:23.287932416+00:00,2019-01-19 05:40:23.287932416+00:00,69,38,1.0014071791458474,-0.006238168107381386,True,6.517222440777392,3.2280153452944155e-07,,,null_B
2001-04-05 21:11:13.320970408+00:00,2001-05-05 21:11:13.320970408+00:00,152,81,1.2550072434592723,0.01083283181027322,True,6.782571222928821,-4.713987239832813e-07,,,null_B
2013-11-03 07:17:23.724876992+00:00,2013-12-03 07:17:23.724876992+00:00,62,32,1.2856080870401547,,False,6.381493805362063,-1.1806745746523916e-07,,,null_B
2013-06-08 00:21:28.827754304+00:00,2013-07-08 00:21:28.827754304+00:00,82,43,1.4892075535757425,-0.01850183418093443,True,6.478048524791027,1.9004344923361303e-07,,,null_B
2000-02-06 05:17:04.239543793+00:00,2000-03-07 05:17:04.239543793+00:00,114,61,0.9374367797628579,-0.039790494930192044,True,6.809065405641222,4.883326124623549e-07,,,null_B
2021-01-03 12:01:19.634610304+00:00,2021-02-02 12:01:19.634610304+00:00,108,59,0.9840005542354786,0.008682581010839057,True,6.737098292689417,-2.982841079138094e-07,,,null_B
2011-05-05 04:08:47.659842560+00:00,2011-06-04 04:08:47.659842560+00:00,115,66,0.9005163620991081,-0.006828629054257798,True,6.790239965017424,-1.8562689249338865e-07,,,null_B
2014-04-18 01:54:16.463697728+00:00,2014-05-18 01:54:16.463697728+00:00,52,25,,,False,6.3898953454234615,-1.4454150072600426e-07,,,null_B
2019-01-07 21:04:29.977232256+00:00,2019-02-06 21:04:29.977232256+00:00,87,53,0.784780345750847,-0.010596159618322411,True,6.7822094824782715,3.875689007895311e-07,,,null_B
2004-10-29 23:48:12.186494272+00:00,2004-11-28 23:48:12.186494272+00:00,92,46,0.9623095456430435,-0.025030397010340898,True,6.65417463445114,3.624379959413454e-07,,,null_B
2017-02-13 06:19:14.249394752+00:00,2017-03-15 06:19:14.249394752+00:00,63,36,0.9223953597945183,-0.011723315180949975,True,6.53418070285637,7.496882845049974e-08,,,null_B
2017-05-31 05:56:36.873414400+00:00,2017-06-30 05:56:36.873414400+00:00,64,39,0.9009300422461074,-0.0004404645281290222,True,6.531465962932099,-1.3644536879382598e-07,,,null_B
2017-04-22 20:52:00.653109184+00:00,2017-05-22 20:52:00.653109184+00:00,55,36,0.9747257698576736,0.0334150793770444,True,6.474045983016865,-2.2371994661521756e-07,,,null_B
2009-01-11 03:35:22.150638752+00:00,2009-02-10 03:35:22.150638752+00:00,96,59,0.8297724880923533,-0.004161080970192027,True,6.7680812367856005,-3.311356984964728e-07,,,null_B
2009-01-15 19:44:41.888847648+00:00,2009-02-14 19:44:41.888847648+00:00,100,56,0.8701427902176063,0.006626440675748338,True,6.750153247116858,-6.383402384010738e-07,,,null_B
2024-02-27 23:01:31.415709952+00:00,2024-03-28 23:01:31.415709952+00:00,58,29,,,False,6.39031108814367,1.7180043988745387e-08,,,null_B
2006-08-12 21:58:06.962249216+00:00,2006-09-11 21:58:06.962249216+00:00,61,38,1.3004878102697834,-0.00548974530373692,True,6.4018067286835265,4.9189029197068135e-08,,,null_B
2005-01-11 18:25:05.642632992+00:00,2005-02-10 18:25:05.642632992+00:00,90,36,1.0880028774194195,0.008963805050187564,True,6.581868798682763,2.420819606031201e-07,,,null_B
2019-04-03 09:55:11.939779584+00:00,2019-05-03 09:55:11.939779584+00:00,105,63,0.8817451614535892,-0.007105659250787863,True,6.783784320869646,1.0170411423050595e-06,,,null_B
2015-12-15 16:43:00.090420416+00:00,2016-01-14 16:43:00.090420416+00:00,133,80,0.7842789740916511,0.008769918894937275,True,6.9839237167348545,-6.533710976835181e-07,,,null_B
2018-08-17 17:30:54.380819840+00:00,2018-09-16 17:30:54.380819840+00:00,63,35,1.0795672490492758,0.12680171315547967,True,6.494502766007307,-1.243255610941908e-07,,,null_B
2018-11-28 17:23:17.291807488+00:00,2018-12-28 17:23:17.291807488+00:00,65,33,0.993189043853591,0.00474711787507979,True,6.49006088301448,-1.3183618064992148e-07,,,null_B
2016-03-29 14:50:30.648306112+00:00,2016-04-28 14:50:30.648306112+00:00,82,43,1.3473782627590059,0.015673822440612956,True,6.483324344455557,-6.415828571675203e-08,,,null_B
2003-08-10 06:30:47.516963808+00:00,2003-09-09 06:30:47.516963808+00:00,56,31,0.9965306394523178,,False,6.4757277586657604,8.98093978861144e-08,,,null_B
2002-06-24 17:22:54.682294944+00:00,2002-07-24 17:22:54.682294944+00:00,64,33,1.2451535971161858,0.006666895264706862,True,6.381658456014469,-1.62950941798611e-08,,,null_B
2012-04-05 05:51:25.973609792+00:00,2012-05-05 05:51:25.973609792+00:00,90,44,1.0301324638136424,-0.019596496221855178,True,6.63663412091659,3.555380425207552e-08,,,null_B
2015-12-06 04:00:36.461367424+00:00,2016-01-05 04:00:36.461367424+00:00,121,72,0.7930307556945007,-0.03034725671365372,True,6.926769269936151,1.3982104342075205e-06,,,null_B
2015-03-15 12:25:47.451149376+00:00,2015-04-14 12:25:47.451149376+00:00,76,36,0.9317402472298626,0.011096137486018039,True,6.59744369836707,1.4521798104602762e-07,,,null_B
2003-08-24 22:19:27.716213360+00:00,2003-09-23 22:19:27.716213360+00:00,60,37,1.028738529476333,0.030338008587951184,True,6.511058846980454,-1.1568146604011155e-07,,,null_B
2011-12-09 04:30:31.718362240+00:00,2012-01-08 04:30:31.718362240+00:00,63,31,1.0813758183936373,-0.06703943979961674,True,6.46034526136417,3.315571799388207e-07,,,null_B
2017-04-17 05:53:16.669416640+00:00,2017-05-17 05:53:16.669416640+00:00,70,42,1.0363845590873058,-0.013646296412416808,True,6.5404182661037416,-1.0726636021555912e-07,,,null_B
2015-11-15 22:46:34.185528128+00:00,2015-12-15 22:46:34.185528128+00:00,85,45,1.1960374348620741,0.012967801491510606,True,6.570222572608691,-1.0013130683647932e-07,,,null_B
2006-01-09 17:18:18.535155360+00:00,2006-02-08 17:18:18.535155360+00:00,92,49,1.0555768657370703,0.023614196043898132,True,6.622776066836727,2.727808873114771e-07,,,null_B
2005-01-09 13:01:56.986500576+00:00,2005-02-08 13:01:56.986500576+00:00,86,36,1.144553539422919,0.004266048949625159,True,6.560830240364088,7.946429146675128e-08,,,null_B
2016-09-11 19:18:53.509207040+00:00,2016-10-11 19:18:53.509207040+00:00,101,58,0.8863152691903095,-0.020015551261505973,True,6.74214401057471,8.498382598465027e-08,,,null_B
2003-09-04 20:33:14.985168368+00:00,2003-10-04 20:33:14.985168368+00:00,74,45,1.1225302519038682,0.005798806929582491,True,6.549103374840101,8.62270319235438e-08,,,null_B
2003-07-14 20:57:37.127043536+00:00,2003-08-13 20:57:37.127043536+00:00,53,32,0.984934331743733,-0.0028606294427526444,True,6.469156198587588,2.6348411281848526e-08,,,null_B
2021-01-07 09:24:08.685021056+00:00,2021-02-06 09:24:08.685021056+00:00,105,58,1.035309492412192,0.016150938298201273,True,6.7132720991911095,-7.653882990984767e-07,,,null_B
2001-03-21 06:16:11.119751128+00:00,2001-04-20 06:16:11.119751128+00:00,131,72,1.197594894562777,0.009568486706370165,True,6.7235824185219455,7.140396721964564e-07,,,null_B
2021-01-02 19:00:04.928444800+00:00,2021-02-01 19:00:04.928444800+00:00,118,61,0.9848313530148093,0.010087266808323765,True,6.760786920977887,-2.0130778444786674e-07,,,null_B
2015-10-11 08:11:26.695619136+00:00,2015-11-10 08:11:26.695619136+00:00,95,51,1.0900107567453674,-0.0012166273696560767,True,6.60550179268209,1.2673866304221594e-07,,,null_B
2012-04-21 15:31:51.639025536+00:00,2012-05-21 15:31:51.639025536+00:00,89,46,0.8640807165895147,0.016136093750060386,True,6.698687064782637,-1.1012075968995326e-07,,,null_B
2000-01-29 20:05:10.814466967+00:00,2000-02-28 20:05:10.814466967+00:00,102,48,1.1082474817307857,-0.007480279716651773,True,6.669458618329038,1.0860331373484832e-07,,,null_B
2017-12-17 18:06:33.601781120+00:00,2018-01-16 18:06:33.601781120+00:00,78,41,1.0480325931744165,-0.01887520151052485,True,6.580208268741913,-3.194797341458262e-08,,,null_B
2013-06-14 12:23:14.723459584+00:00,2013-07-14 12:23:14.723459584+00:00,85,44,1.5510517210830432,-0.03284391164910675,True,6.477747587727638,-1.6300483751032786e-08,,,null_B
2015-11-15 09:31:15.661124800+00:00,2015-12-15 09:31:15.661124800+00:00,83,43,1.2126404364831045,0.014614573968957725,True,6.555437095114157,-1.0334602237871452e-07,,,null_B
2003-08-18 10:09:26.503012496+00:00,2003-09-17 10:09:26.503012496+00:00,64,38,0.9673616830201386,0.013029605088567696,True,6.544692474148424,-2.2743523175223057e-07,,,null_B
2005-11-25 06:39:15.152836160+00:00,2005-12-25 06:39:15.152836160+00:00,73,44,1.0808233712524367,0.030484643766120936,True,6.53733531638125,-3.140096449289827e-07,,,null_B
2006-12-02 09:45:23.894240448+00:00,2007-01-01 09:45:23.894240448+00:00,73,45,0.9257816999358761,-0.020734533124889914,True,6.609489564234167,1.6777598299780905e-08,,,null_B
